message,created_time,id
2016-02-03T19:55:28+0000,Trump all the way trump 2016,492129240959981_492192447620327
2016-02-03T19:56:49+0000,i am for Trump !!,492129240959981_492192620953643
2016-02-03T20:09:20+0000,#TRUMP POTUS 2016,492129240959981_492194377620134
2016-02-03T20:21:22+0000,Donald Trump Is The Man!! Go Trump White House 2016,492129240959981_492196654286573
2016-02-03T20:35:50+0000,Trump,492129240959981_492198960953009
2016-02-03T20:46:28+0000,"Trump 2016, let's get these idiots out office!!!",492129240959981_492200694286169
2016-02-03T20:49:55+0000,What's  the different? Do U want a president who spend like crazy like Obama and Kerry just gave away our tax money to Iran to kill us..just think about it we need someone cheap to beat China Mexico and Japan,492129240959981_492201210952784
2016-02-03T20:51:17+0000,DT to DC!!!,492129240959981_492201424286096
2016-02-03T20:54:07+0000,Trump >>Triumph >>>Thumbs up 😀,492129240959981_492201880952717
2016-02-03T20:58:55+0000,"Donald Trump for 2016,   go Donald.",492129240959981_492202650952640
2016-02-03T21:04:36+0000,"whether he eats Wendy's or a nice dish of caviar with bubbly champagne doesn't matter, what matters is that he's in it to make America great again!! Thank you Mr Trump! :) #Trump2016",492129240959981_492203450952560
2016-02-03T21:05:15+0000,Good story.,492129240959981_492203520952553
2016-02-03T21:08:49+0000,"Move over Hillary, Take your Bow now Cruz,he is still in.We need a President who Loves America and it's People, Donald J. Trump for President ,All the Way.Watch out when he steps up to Batters Box !!",492129240959981_492204094285829
2016-02-03T18:30:25+0000,I always love everything like this,492125794293659_492175080955397
2016-02-03T18:34:33+0000,,492125794293659_492175897621982
2016-02-03T18:38:13+0000,Glad this punk is gone !,492125794293659_492176617621910
2016-02-03T18:52:20+0000,Go Trump...Make America Great Again!!!!,492125794293659_492179574288281
2016-02-03T18:54:34+0000,Hucabee dropped,492125794293659_492180174288221
2016-02-03T18:55:14+0000,"#Trump2016, My support of Donald Trump has not wavered. IOWA does not speak for all of America. Each State has a voice. New Hampshire, you have supported Donald Trump all along. Now it is your turn to ""walk the walk"". Go to the polls and Vote to Make America Great Again. Donald Trump is our chance. His speech in Iowa was Awesome.",492125794293659_492180290954876
2016-02-03T19:08:02+0000,"WHEN WILL THE REST OF THESE CANDIDATES GET THE MESSAGE, ITS TIME TO GO HOME TRY AGAIN IN 2020. ITS OBVIOUSLY NOT YOUR TIME.",492125794293659_492184044287834
2016-02-03T19:24:33+0000,That was Ron Paul that dropped out.,492125794293659_492186900954215
2016-02-03T19:25:11+0000,Donald Trump For President,492125794293659_492187117620860
2016-02-03T19:26:47+0000,Go Trump!,492125794293659_492187354287503
2016-02-03T19:38:08+0000,He is smarter than some of the rest of polling at less than 10%.,492125794293659_492189764287262
2016-02-03T20:00:32+0000,Too bad - I would liked to have seen a Trump & Paul team against the commie ofal.,492125794293659_492193147620257
2016-02-03T20:05:25+0000,"Hucabee and Paul supporters need to vote trump .. Lets make America great again
Trump 2016",492125794293659_492193847620187
2016-02-03T20:06:37+0000,🚂🚂🇱🇷🇱🇷🚂🚂👏👏❤️❤️🇱🇷🇱🇷🚂🚂🚂,492125794293659_492194090953496
2016-02-03T20:16:00+0000,"#TedCruz is a Conservative Christian,as a good Christian Ted Cruz learned HOW TO CHEAT AND PLAY DIRTY TRICKS...",492125794293659_492195570953348
2016-02-03T20:16:14+0000,im voting trump no matter what happens even if trump were to leave the race ill still vote trump,492125794293659_492195657620006
2016-02-03T20:30:05+0000,"Trump wants to build a wall on the border and make Mexico pay for it, deport illegals, cut taxes on the middle class and corporations, destroy Isis, take care of our veterans, strengthen our military, build the keystone pipeline, repeal Obamacare and replace it with a market based system, stop SS and welfare fraud, fight Mexico and China unfair trade and currency practices ... that's conservatism ... that's patriotism ... that's what it will take to bring America back to greatness .... that's why Trump is high in the polls ... the establishment in both parties and the media are incapable of understanding his appeal",492125794293659_492198080953097
2016-02-03T20:47:04+0000,click bait: Its Rand Paul that dropped out,492125794293659_492200770952828
2016-02-03T20:49:25+0000,DT to DC!!!,492125794293659_492201150952790
2016-02-03T21:02:21+0000,I think he is starting to loose it. He made a public statement that Cruz is not honest because he was born in Canada. HUH?,492125794293659_492203150952590
2016-02-03T21:10:06+0000,Hopefully since they went to his fundraising event they'll endorse him,492125794293659_492204387619133
2016-02-03T21:38:55+0000,"Move over Hillary, Take your Bow now Cruz,he is still in.We need a President who Loves America and it's People, Donald J. Trump for President ,All the Way.Watch out when he steps up to Batters Box !!",492125794293659_492209670951938
2016-02-03T22:11:00+0000,"Ted Cruz an elected official who's part of the problem, not the solution..",492125794293659_492215717618000
2016-02-03T22:11:49+0000,,492125794293659_492215830951322
2016-02-03T22:17:31+0000,,492125794293659_492216817617890
2016-02-03T18:00:34+0000,Absolutely adore  anything like this,492126600960245_492165640956341
2016-02-03T18:02:35+0000,"Yes....we don't want Cruz... if Trump wins, I would like to see Rubio as VP",492126600960245_492166347622937
2016-02-03T18:02:47+0000,"Keep the worm Cruz out or the last bit of America will be gone. Stupid people have to wake-up Trump!! Trump!!!! Trump !!! 2016
🇺🇸🇺🇸🎉🎉🎉🎉🎉🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🎉🎉🎉🇺🇸🇺🇸",492126600960245_492166394289599
2016-02-03T18:04:14+0000,Cruz is shady he looks untrustworthy,492126600960245_492166727622899
2016-02-03T18:07:40+0000,Yes.!,492126600960245_492168350956070
2016-02-03T18:09:27+0000,"We The Smart People Want 
TRUMP !!!!",492126600960245_492168734289365
2016-02-03T18:10:28+0000,Yes but only if there's no vote stealin and backstabbing,492126600960245_492168900956015
2016-02-03T18:11:08+0000,Trump/Cuban,492126600960245_492169037622668
2016-02-03T18:11:46+0000,Smart Americans are tired of worthless politicians who are puppets to their donors go Donald The Trump Army,492126600960245_492169164289322
2016-02-03T18:14:07+0000,Donald Trump for President.,492126600960245_492169707622601
2016-02-03T18:14:14+0000,Go Trump! Great leader and brilliant man!,492126600960245_492169800955925
2016-02-03T18:15:01+0000,Mark my words Ted Cruz is finished and the two nominees will be Hillary Clinton and Marco Rubio. Hillary Clinton will win the presidency and then sell America to the highest bidder. The America we all have known and loved growing up is now dead. I'm also predicting an American Revolution because Hillary Clinton has promised to take our guns away from us and open the borders. Trump better start spending some money and step his game up,492126600960245_492170357622536
2016-02-03T18:20:52+0000,DT to DC!!!,492126600960245_492172870955618
2016-02-03T18:21:27+0000,Theysaid on the news there were people who came over to the Carson camp and told the people he had drop out of the race. To come over to the Cruz camp and vote for Ted .An investigation is going on This is really getting dirty This could come back and Kick Ted in the rump.Trump said he was sorry But he was told by the news people.Sorry don't get it stealing thousand of people.Is this how a race is fix..,492126600960245_492173007622271
2016-02-03T18:34:12+0000,go trump there's still alot of work to be done,492126600960245_492175824288656
2016-02-03T18:36:35+0000,he lost because he sucks lol,492126600960245_492176260955279
2016-02-03T18:37:43+0000,"Cruz threaten to walk away from the debate because fox was being ""mean""... Fox sucks",492126600960245_492176507621921
2016-02-03T18:40:19+0000,But no one reports on the 100000 turned away because iwoa mysteriously ran out of ballets,492126600960245_492177037621868
2016-02-03T18:42:10+0000,Because Iowa people are on ly after Obama ass kissers,492126600960245_492177367621835
2016-02-03T18:43:07+0000,"VOTE
MR.TRUMP",492126600960245_492177540955151
2016-02-03T18:55:19+0000,CRUZ just proved he is just another cheating POLITICIAN TRUMP 2016 !,492126600960245_492180320954873
2016-02-03T18:58:43+0000,"#Trump2016, My support of Donald Trump has not wavered. IOWA does not speak for all of America. Each State has a voice. New Hampshire, you have supported Donald Trump all along. Now it is your turn to ""walk the walk"". Go to the polls and Vote to Make America Great Again. Donald Trump is our chance. His speech in Iowa was Awesome.",492126600960245_492182694287969
2016-02-03T19:00:12+0000,Yep,492126600960245_492182917621280
2016-02-03T19:04:09+0000,Iowa is just the BEGINNING!!!  New Hampshire is still important as are the other states.  GO TRUMP!,492126600960245_492183614287877
2016-02-03T19:06:02+0000,"The absolute worse thing about any of the candidates including mister Trump is none of them seem to understand the Governments role in the collapse of our economy.The County I live in was the second worse in the State when it came to Business closures and Job loss. In other words became a lot more impoverished from budget cuts and downsizing of state and federal government. Few seem to recognize that our own government caused the downfall of the economy. It is the only singular entity capable of doing so. The government can fortify the economy or destroy it by spending wisely within the nation and providing salaries or hoarding wealth and freezing wages, doing away with Jobs. Just remember every dollar taken out of a budget is also being removed from the economy. Theoretically it even prevents more money from being made by those who other wise would have earned it. Sensibility is in better spending not less spending in the US. If your candidate is talking savings in budget cuts they cant even see how to fortifiy the dollar. Other than having a budget the concept is not the same as personal accounts, every dollar available must be spent to strengthen the nation. As a nation power is not in the banks safe its in using that wealth to create production and availability of resources within the United States.",492126600960245_492183857621186
2016-02-03T17:30:19+0000,Nice ! thanks a lot :/,492126944293544_492148330958072
2016-02-03T17:31:59+0000,Trump2016🇺🇸🙏🏼🇺🇸🙏🏼,492126944293544_492148914291347
2016-02-03T17:33:36+0000,Heck no!!!! Not happening!!!!,492126944293544_492149600957945
2016-02-03T17:38:45+0000,Go trump there's still a lot of work to do,492126944293544_492150604291178
2016-02-03T17:46:43+0000,the bible is fiction people,492126944293544_492155120957393
2016-02-03T17:55:56+0000,That's not it . Study ur bible God will show u.   Moe.,492126944293544_492164694289769
2016-02-03T17:56:25+0000,http://www.marvelousworkandawonder.com/666/index.htm,492126944293544_492164754289763
2016-02-03T17:57:31+0000,Trump,492126944293544_492164930956412
2016-02-03T17:58:16+0000,Absolutely not doing it. Neither are my kids.,492126944293544_492165050956400
2016-02-03T17:58:54+0000,This is stupid.  I would never have this done.,492126944293544_492165180956387
2016-02-03T18:03:14+0000,"If you think this is a benefit, you're wrong. I don't need any thing on me to let me know I'm getting sick. I have a natural sensor. I don't need anything to pull up my Financials. I don't need anything to keep track of my kids. It all started with a chip in our pets, in case they were lost. And now, it's for our benefit?? Yeah right",492126944293544_492166494289589
2016-02-03T18:05:45+0000,Not a snowballs chance in hell that would go on my body!,492126944293544_492167537622818
2016-02-03T18:13:07+0000,Not a chance,492126944293544_492169414289297
2016-02-03T18:13:49+0000,This isn't the mark the Bible refers to but it is scary none the less and I certainly won't allow it in my family.,492126944293544_492169560955949
2016-02-03T18:26:00+0000,The mark of the beast is 666 it's n the bible!!! This is not good either!!! God help us all!!!!!,492126944293544_492173834288855
2016-02-03T18:26:08+0000,It sounds protruding cool to me.  I don't see anything wrong with it.,492126944293544_492173864288852
2016-02-03T18:39:56+0000,Oh! Ya NOPE!,492126944293544_492176967621875
2016-02-03T18:41:19+0000,"VOTE
MR.TRUMP",492126944293544_492177250955180
2016-02-03T18:49:46+0000,Rodney Aka-carver Williams,492126944293544_492179197621652
2016-02-03T18:56:13+0000,Get real people the mark of the beast is not on your skin it is what you believe in your mind what you believe,492126944293544_492180454288193
2016-02-03T19:03:58+0000,Lord have mercy when you take the mark you can no longer enter into heaven so sorry for the people who do not know the scriptures,492126944293544_492183584287880
2016-02-03T19:32:28+0000,"No, don't think so!",492126944293544_492188730954032
2016-02-03T19:49:19+0000,Vote for Trump he will make America Great again!!,492126944293544_492191574287081
2016-02-03T20:10:50+0000,Bible says the mark will be in the hand or fore head.,492126944293544_492194647620107
2016-02-03T20:14:13+0000,Um no no no,492126944293544_492195257620046
2016-02-03T17:00:40+0000,Nice :p,492126497626922_492136824292556
2016-02-03T17:02:11+0000,Go andrea,492126497626922_492138407625731
2016-02-03T17:03:46+0000,Yes more second place in Iowa became president than 1st place,492126497626922_492140224292216
2016-02-03T17:10:03+0000,"YES, There are 49 states and Iowa has not piced a president in many years....",492126497626922_492143210958584
2016-02-03T17:12:18+0000,go trump there's still alot of work to be done,492126497626922_492143594291879
2016-02-03T17:12:24+0000,SHARING,492126497626922_492143610958544
2016-02-03T17:12:41+0000,"Wonder how many coin tosses Trump lost. Unbelievable way those idiots pick the next most powerful person that we know of in the Galaxy. Really???? So tell me, how does someone loose to issues in Iowa.",492126497626922_492143657625206
2016-02-03T17:13:34+0000,He didn't loose,492126497626922_492143844291854
2016-02-03T17:13:59+0000,Ted Cruz LIED to get the votes.  I gor one am more sick of LIEING POLITICIANS  !!!!!! If they LIE and win we still have obama in office as bad as if Killary or Sanders wins . #Cruzisalier  #TrumpPotus2016,492126497626922_492143957625176
2016-02-03T17:21:15+0000,CANADIAN CRUZ IS A LIAR A CHEAT AFTER WHAT HE DID TO DR CARSON IN IOWA HE SHOULD BE DISQUALIFIED AND CHARGED AND ARRESTED FOR ELECTION FRAUD GO Donald Trump For President THE ONLY THAT A TRUE AMERICAN,492126497626922_492145170958388
2016-02-03T17:24:16+0000,"We'll see how it turns out, Trump just scares some folks. Maybe the price of corn? LOL",492126497626922_492146514291587
2016-02-03T17:30:53+0000,Ben Carson is PISSED! He was wronged and Cruz should be held accountable. Hitlary too for these voter fraud moves caught on damn camera! Where's the law in any of it?,492126497626922_492148550958050
2016-02-03T17:33:48+0000,I guess getting the second most votes in Iowa history on his first time out is losing?,492126497626922_492149634291275
2016-02-03T17:34:25+0000,"Iowa hasn't produced a president in ages! Enough said! #teamtrump 
People don't like trump bc people don't like the truth. Period. End. Of. Story!",492126497626922_492149847624587
2016-02-03T17:37:40+0000,Is this guy this stupid or dose he think were that stupid ..if Cruz hadn't stole votes from Carson he would have probably came in 2nd,492126497626922_492150497624522
2016-02-03T17:38:39+0000,"I watched the show good for you Andrea, go trump",492126497626922_492150580957847
2016-02-03T17:46:56+0000,Watch when Trump crushes New Hampshire there is a saying in New Hampshire Iowa Picks Corn New Hampshire picks Presidents another point if Trump won Iowa it wouldnt have mattered shes right third place is the new first sergio Rubio,492126497626922_492155447624027
2016-02-03T17:48:05+0000,"#Trump2016, My support of Donald Trump has not wavered. IOWA does not speak for all of America. Each State has a voice. New Hampshire, you have supported Donald Trump all along. Now it is your turn to ""walk the walk"". Go to the polls and Vote to Make America Great Again. Donald Trump is our chance. His speech in Iowa was Awesome.",492126497626922_492156270957278
2016-02-03T17:48:15+0000,"When you started your campaign, I purchased a bumper sticker that said Trump 2016 - Make America Great Again.  Yesterday I purchased my Trump T-Shirt.  I am with you all the way to the White House!!  So tired of all these lies from the politicians, that say what the people want to hear & when they get in, they don't do a dam thing!!  You are like a breath of fresh air and are saying what we have said for the last 8 years.  I just don't understand all these people who are voting for the same politicians that did NOTHING when they were in office, and then complain that NOTHING gets done in Congress.  How they can not vote for Trump, is beyond me.  My husband is still on the fence and wants you to try and calm down some of the things you say, to help people vote for you.  I will get my husband on your side, don't worry!!  Cruz saying you have NY Values is an insult!!  We lived in NY for 50 years until we could not afford the taxes and moved to TN.  We will definitely be voting in the Early Voting this month and you will have our votes.  I know it is only two votes but it matters to us.  Stay Strong!!  #TRUMP2016",492126497626922_492156307623941
2016-02-03T17:49:23+0000,"Nope I don't agree!  If Ted Cruz  and his followers did not cheat  , Mr Donald Trump  might be the winner",492126497626922_492156490957256
2016-02-03T17:54:06+0000,I saw that episode and wanted to push Lowry in his smug face.  I'm glad Andrea stood up to him.  The national review insulted his supporters for supporting him.  I'm done with all the stupid BS on TV and Politics,492126497626922_492164314289807
2016-02-03T17:55:48+0000,Way to go after that establishment heel. Andrea!,492126497626922_492164647623107
2016-02-03T17:55:48+0000,IA is a curse,492126497626922_492164660956439
2016-02-03T17:57:08+0000,Cruz spent 31 million according to his campaign manager in Iowa and then resorted to cheating to win.  Trump spent less time and less than a million and took second.  Who is the better business man.  He isn't even a polished politician or a professional debater.  that was a win for Trump,492126497626922_492164854289753
2016-02-03T18:00:22+0000,Trump all the way,492126497626922_492165537623018
2016-02-03T16:30:43+0000,Nice  thanks :\,492124707627101_492129184293320
2016-02-03T16:33:15+0000,Billy-Boy is mostly Dead !,492124707627101_492129930959912
2016-02-03T16:35:00+0000,"HOW MANY PEOPLE UNDERSTAND WHAT MEXICAN PEOPLE ARE DOING. THEY TAKE SHIt JOBS AND WORK FOR MINIMUM WAGE. HOWEVER,  MINIMUM WAGE HERE IS A LOT OF MONEY IN THEIR COUNTRY. THEY SEND IT HOME AND BANK IT. AFTER ABOUT FIVE YEARS THEY GO BACK AND BUILD HOMES THAT WOULD COST A HALF MILLION HERE AND BUY VEHICLES THAT WOULD COST 80K HERE. THEN THEY RETIRE. SO, NEXT TIME YOU SEE THEM WORKING IN HOTELS OR IN THE FIELDS DON'T PITTY THEM BECAUSE THEY ARE ABOUT TO LIVE A LIFE YOU CAN ONLY DREAM ABOUT. HOW MANY OF YOU KNOW ABOUT THIS. WHY DO YOU THINK THE SMART ASS ONES LOOK AT YOU AND LAUGH. GO TRUMP!!!!",492124707627101_492130220959883
2016-02-03T16:36:07+0000,"http://www.conspiracyclub.co/2016/02/01/clinton-emails/
Leaked Hillary Clinton Emails",492124707627101_492130557626516
2016-02-03T16:37:44+0000,Go trump,492124707627101_492130914293147
2016-02-03T16:52:25+0000,"That Moore and Kelly talk almost made me puke ! I dont need too hear from this freak ! It was almost a LOVE fest on TV, I think Kelly wet herself ! It made  me sick !",492124707627101_492134780959427
2016-02-03T17:01:40+0000,I actually thought Bill looked feeble. Even his eyes had an emptiness that reminded me of dementia characteristic.,492124707627101_492137994292439
2016-02-03T17:23:46+0000,,492124707627101_492146414291597
2016-02-03T17:27:38+0000,Donald Trump For President THE ONLY TRUE AMERICAN,492124707627101_492147534291485
2016-02-03T17:35:31+0000,Mark my words Ted Cruz is finished and the two nominees will be Hillary Clinton and Marco Rubio. Hillary Clinton will win the presidency and then sell America to the highest bidder. The America we all have known and loved growing up is now dead. I'm also predicting an American Revolution because Hillary Clinton has promised to take our guns away from us and open the borders. Trump better start spending some money and step his game up,492124707627101_492150077624564
2016-02-03T17:37:00+0000,Rush can suck it.   He's no true American.     #PresidentTrump,492124707627101_492150384291200
2016-02-03T18:02:44+0000,"I just read an article on Independent.co.uk stating Donald Trump has been nominated for the Nobel Peace Prize.

Yes, you read that correctly.

The person nominating him has not been identified as of yet, but the reason for his nomination has been…

According Kristian Berg Harpviken, via the Independent, he is nominated for “his vigorous peace through strength ideology, used as a threat weapon of deterrence against radical Islam, Isis, nuclear Iran and Communist China.”

Is this a serious nomination? If it is for real, will it be taken seriously by the committee? I have no idea right now, but I really hope it is.

How ironic would it be that Obama won his Nobel for something he promised to do and never delivered and Trump would win his for cleaning up Obama’s mess!",492124707627101_492166367622935
2016-02-03T18:07:23+0000,No.  He bad mouths Trump in a suttle way but he does it.  I think he is backing snake liar Cruz.  My guess is he is being paid to support the snake!,492124707627101_492168284289410
2016-02-03T18:34:04+0000,I'm already sick of the yelling and thrusting  arm in the air and finger pointed!  It's all she ever does. Lord please deliver us from that screech owl!,492124707627101_492175807621991
2016-02-03T20:10:04+0000,I thought the same thing.   He looks like he is not well.,492124707627101_492194497620122
2016-02-03T21:57:30+0000,hell no,492124707627101_492213150951590
2016-02-04T00:12:51+0000,"I don't want to be associated with either the democrat or republican party,but you know Rush is a druggie and a propagandist.",492124707627101_492236234282615
2016-02-04T00:17:50+0000,"If true, Nobel has got to be rolling over in his grave.",492124707627101_492236950949210
2016-02-04T00:23:39+0000,no his an idiot!,492124707627101_492237824282456
2016-02-04T00:28:10+0000,Listen to him every day,492124707627101_492238427615729
2016-02-04T05:44:17+0000,At one time I was.  But not now.,492124707627101_492311027608469
2016-02-04T06:36:41+0000,"I saw bill Clinton behind his wife with the look if anger,tired diquest, a plain dreadful stare I saw the same as russ Limbaugh said,",492124707627101_492321817607390
2016-02-04T12:32:07+0000,,492124707627101_492411800931725
2016-02-04T14:25:00+0000,"I saw it, too!!!",492124707627101_492448794261359
2016-02-04T14:37:06+0000,Billary is a murderer!!!!!!,492124707627101_492452670927638
2016-02-03T09:30:07+0000,Cool post so much :/,10201531540487047_10201531542647101
2016-02-03T14:00:21+0000,Awesome,10201531540487047_10201532214063886
2016-02-03T08:30:07+0000,Nice   :/,10201531451804830_10201531460285042
2016-02-03T09:00:20+0000,Sweet :),10201531451804830_10201531506126188
2016-02-03T07:00:11+0000,Always adore everything like this,491974307642141_491975204308718
2016-02-03T04:00:14+0000,who else gets it,491882104318028_491945400978365
2016-02-03T21:40:51+0000,What does this have to do with Mr Trump.  Let's stay with info on Trump.  Huh?,491882104318028_492210007618571
2016-02-03T03:30:23+0000,Nice ?,491897397649832_491940647645507
2016-02-03T03:37:28+0000,"this banner Russian artists put up opposite the American Embassy in Moscow: Yeah, that says “KILLER.”",491897397649832_491941984312040
2016-02-03T03:38:33+0000,,491897397649832_491942140978691
2016-02-03T03:42:21+0000,PERFECT!,491897397649832_491942904311948
2016-02-03T04:52:20+0000,Wow.,491897397649832_491952214311017
2016-02-03T10:15:34+0000,"Well..Russia just about has it right...below the sign it says ""Killer"", and in lights below ...And just in case you didn’t get the message,.. they laser-traced onto the embassy itself:....  'Obama Killer"".                  
View image on Twitter
View image on Twitter View image on Twitter View image on Twitter

    Follow
    Иван Петровский @IvanPet91",491897397649832_492012707638301
2016-02-03T10:56:34+0000,"Stupid President, stupid photo of him on the  U.S. Embassy in Russia",491897397649832_492022317637340
2016-02-03T12:35:31+0000,,491897397649832_492052164301022
2016-02-03T12:57:25+0000,They got that right. Amazing,491897397649832_492059487633623
2016-02-03T14:58:14+0000,"What the hell did he kill a fly, he's nothing but a pansy.",491897397649832_492096104296628
2016-02-03T15:56:49+0000,Most nations around the world dislike Obama. Think how much they would laugh at Billary or the Old man Bernie. We would really be a laughing stock.,491897397649832_492112077628364
2016-02-03T16:44:18+0000,Russia finally got something right too bad they didn't put their president right beside,491897397649832_492132590959646
2016-02-03T21:46:47+0000,,491897397649832_492211170951788
2016-02-03T03:01:04+0000,Absolutely love everything like this,491868880986017_491936104312628
2016-02-03T03:25:55+0000,YOU go POP,491868880986017_491939944312244
2016-02-03T03:54:38+0000,but we should bann guns.... good luck protecting yourself from someone with an ax when all you have is a cell phone.,491868880986017_491944747645097
2016-02-03T07:04:33+0000,"We should ban headlines saying ""THIS"" !  Not than anyone cares but I refuse to click on the bait.  Won't read it!",491868880986017_491975650975340
2016-02-03T07:07:28+0000,It's a 1911 .45.   There saved everyone else from biting the clickbait.,491868880986017_491977070975198
2016-02-03T12:33:50+0000,SHOULD OF KILLED THE LOWLIFE,491868880986017_492051874301051
2016-02-03T15:28:28+0000,"Perfect, used his gun wisely, protecting himself and his home.",491868880986017_492102240962681
2016-02-03T02:30:16+0000,Awesome  very informative :),491903414315897_491931560979749
2016-02-03T02:35:21+0000,Just remember in New Hampshire if they try to pull the same stunt on Trump that they pulled on Carson don't believe them,491903414315897_491932204313018
2016-02-03T02:36:06+0000,"CNN are bragging on Cruz and they are not talking about Cruz cheating or lying.. That's not a win .. When they had a football had to much air that's all you heard , but the president race some one cheats and not even talked about ,, and Rubio is bought and paid for by the news and politians in DC and everyone that want a favor ..",491903414315897_491932310979674
2016-02-03T02:36:42+0000,"Trump President of the United States 2016 Peyton Manning Super Bowl 50 MVP 2016 ""America is Great Again""",491903414315897_491932384313000
2016-02-03T02:38:03+0000,of course there bragging there as crooked as he is they made up there minds yesterday and did nothing but trash talk,491903414315897_491932624312976
2016-02-03T02:38:31+0000,VOTE Donald J. Trump,491903414315897_491932700979635
2016-02-03T02:40:23+0000,sharing,491903414315897_491932980979607
2016-02-03T02:42:18+0000,DT to DC!!!,491903414315897_491933187646253
2016-02-03T02:46:37+0000,It's amazing how very little coverage has been spent on what Cruz did to Dr. Carson.  Just shows how they would rather bash trump than tell the truth that a candidate is a lying cheating sack of garbage.  Well I hope all the candidates use this as an example of corrupt politics at it's finest and bashes the media back.,491903414315897_491933674312871
2016-02-03T02:46:47+0000,If you take the Donald out of the race the race is lost for everyone,491903414315897_491933697646202
2016-02-03T02:47:07+0000,#Trump!!,491903414315897_491933730979532
2016-02-03T02:50:24+0000,CRUZ IS A LAIR BUT AS THE OLE SAYING GOES THERE IS A DEVIL ON THE FRONT PEW OF EVERY CHURCH.,491903414315897_491934147646157
2016-02-03T02:52:41+0000,NO because Mark Cuban is an ASS...,491903414315897_491934627646109
2016-02-03T02:53:24+0000,Fox probably put him up to it,491903414315897_491934720979433
2016-02-03T02:55:05+0000,He's owes  more then a sorry . He should forfit the win . Cheater,491903414315897_491935027646069
2016-02-03T02:57:55+0000,Cruz is a liar!!!,491903414315897_491935460979359
2016-02-03T02:58:10+0000,MARK IS RIGHT,491903414315897_491935497646022
2016-02-03T02:59:15+0000,"Just because someone has money is no reason for paying them any attention. If they said ""homeless guy Mark Cuban"" do you think for a second anyone would care? Wealth doesn't equal credibility.",491903414315897_491935594312679
2016-02-03T03:00:56+0000,If Cruz was to win the nomination who would be his running mate Justin Bieber!!,491903414315897_491936094312629
2016-02-03T03:05:05+0000,Wake up people Cruz is bought and paid for by big business industry he's nothing but a dumbass politician and with him will get the same shit with.,491903414315897_491936607645911
2016-02-03T03:14:01+0000,Trump 2016👍👍👍👍👍👍👍,491903414315897_491938290979076
2016-02-03T03:14:34+0000,Cruz the Crook 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,491903414315897_491938370979068
2016-02-03T03:24:03+0000,Who cares what he says. My vote is for Mr Trump 100%,491903414315897_491939727645599
2016-02-03T03:25:27+0000,Trump is my man!,491903414315897_491939900978915
2016-02-03T03:25:46+0000,DONALD J TRUMP  2016,491903414315897_491939924312246
2016-02-03T02:00:07+0000,Sweet :p,491831444323094_491925147647057
2016-02-03T02:01:22+0000,Iowa is over! Leave it in Iowa!,491831444323094_491925390980366
2016-02-03T02:01:29+0000,"She lies, she cheats. Are you surprised?",491831444323094_491925407647031
2016-02-03T02:01:48+0000,They all cheat,491831444323094_491925474313691
2016-02-03T02:07:06+0000,"Of course. Her message to America's youth, cheating solves everything. America is doomed",491831444323094_491926400980265
2016-02-03T02:07:45+0000,Career politicians lie is anyone surprised,491831444323094_491926477646924
2016-02-03T02:08:42+0000,It's a smudge mark on the integrity of the caucus system!!,491831444323094_491926610980244
2016-02-03T02:09:18+0000,"There is no other way Hillary could have won without cheating, she knows she can't win without fraud..",491831444323094_491926780980227
2016-02-03T02:09:55+0000,WOULD NOT SURPRISE ME. WHO EVER FLIPS COIN TO HAVE A WINNER SHOULD NOT BE ALOUD TO BE A PART OF THIS ANYMORE,491831444323094_491926930980212
2016-02-03T02:10:01+0000,ITS  A  JOKE  ANY  MORE ////,491831444323094_491926944313544
2016-02-03T02:10:16+0000,,491831444323094_491926974313541
2016-02-03T02:10:19+0000,"Is this how American counts
with millions lives in their hand???
After seeing this Video looks like my good old days ""counting"" What a Joke😆",491831444323094_491927004313538
2016-02-03T02:11:14+0000,"Yes she cheated... She is a cheater and a Liar.  She needs to go to prison.. F,-%- bitch",491831444323094_491927204313518
2016-02-03T02:11:42+0000,"So this is who the liberals want to lead our country. Cheating, lying, putting our security at risk, you cannot be serious. Wake up America.",491831444323094_491927447646827
2016-02-03T02:11:45+0000,Fraud is what Hilary and her type of people stand for.,491831444323094_491927464313492
2016-02-03T02:11:54+0000,"There a joke and I'm going to laugh in everyone's face when trump is president!! He is the only one that speaks the truth lets get-Em trump... ""Lets make America Great Again""",491831444323094_491927484313490
2016-02-03T02:12:05+0000,Yea that's what do .,491831444323094_491927504313488
2016-02-03T02:12:54+0000,The Clinton Crime Family in action,491831444323094_491928907646681
2016-02-03T02:13:03+0000,showing how crooked they already are and it's just begun go trump,491831444323094_491928997646672
2016-02-03T02:17:57+0000,"Sure she cheated, she is a sack of sh-t",491831444323094_491929834313255
2016-02-03T02:18:13+0000,She can't win without cheating!,491831444323094_491929860979919
2016-02-03T02:19:56+0000,All of them together couldn't even organize a game of bingo!,491831444323094_491930217646550
2016-02-03T02:21:04+0000,Now I see why the libtards introduced common core math.  The right answer doesn't matter.,491831444323094_491930357646536
2016-02-03T02:21:54+0000,"of course, there's no doubt! What a stinking crook!",491831444323094_491930454313193
